feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,label
317.4357286,0.01668896977,1,0,0,0,0,1,0,0,0,0,21.21320344,0.7822164937,0
131.8229404,5.20E-07,0,0,0,0,1,0,0,0,1,0,29.08034846,0,0
231.1382363,0.004769673042,1,0,0,0,0,1,0,0,0,0,32.08322511,1.986733002,0
324.6300801,0.0129312598,1,0,0,0,0,1,0,0,0,0,62.87050183,0.77266179,0
152.7546234,0.02337958317,1,0,1,0,0,0,0,1,0,0,21.1062635,1.267169934,0
69.75446195,0.6160730495,1,0,1,0,0,0,0,0,0,0,8.099382693,2.376457383,0
368.6001687,0.1520022373,0,0,0,0,0,0,0,0,1,0,7.52329715,0.3861713699,0
207.0160091,0.02397846939,0,0,0,1,0,0,0,0,0,0,0,0.7769670797,0
304.9608094,0.0780581626,1,0,1,0,0,0,0,1,0,0,18.84632122,0.7884873542,0
454.8108152,0.4041390432,0,1,0,0,0,0,0,1,0,0,5.841136428,0.4311251212,1
105.5731583,0.04595951765,1,0,0,0,0,1,1,0,0,0,42.63110032,1.327312046,0
250.7428818,0.04649246718,1,0,0,0,0,1,0,0,0,0,100.1771764,1.016047215,0
414.5270835,0.02787687555,1,0,0,0,0,1,0,0,0,0,71.46584266,0.8640084996,0
318.6449014,0.05359500379,1,0,0,0,0,0,0,0,0,0,60.41522987,1.505749207,0
300.1412005,0.8461215963,0,1,0,0,0,0,1,0,0,0,2.267294643,0.4015371868,0
55.68668537,0.6829464306,0,1,0,0,0,0,0,1,0,0,0,0.1592693196,1
5.272900938,0.1453165964,0,0,0,1,0,0,0,0,0,0,0,0.1462979547,0
0,0.01890786059,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0.007627522644,0,0,0,1,0,0,0,0,0,1,0,0,0
401.1095226,0.105715095,1,0,1,0,0,0,0,0,0,0,13.73938525,0.8892769346,0
81.00613851,0.03338962965,1,0,0,0,0,1,0,0,0,0,26.1629509,0.508197503,0
318.6982205,0.06104547019,1,0,0,0,0,1,0,0,0,0,39.31892702,1.220549882,0
238.9567718,0.03999963656,0,0,0,1,0,0,0,0,0,0,231.2239174,0.846612166,0
454.8108152,0.9325201302,0,1,0,0,0,0,0,1,0,0,3.412889018,0.2526397143,1
386.6396588,0.008119060731,1,0,0,0,0,0,0,0,0,0,100.4779056,0.9738686769,0
0,0.01990111495,1,0,0,0,0,0,0,0,0,0,0,0.9001006424,0
267.0543966,0.002217100228,1,0,0,0,0,1,0,0,0,0,72.83199846,0.2,0
249.7716441,0.02761069378,1,0,0,0,0,1,0,0,0,0,54.21126369,1.762382274,0
0,0.02975294675,0,0,1,0,0,0,0,0,0,1,0,0,0
448.8629886,0.01391940861,0,0,1,0,0,0,0,0,0,0,42.36078254,1.781927854,0
439.3008169,1.25E-07,0,0,0,0,1,0,0,0,1,0,36.97231912,0,0
195.3603709,0.01524640385,1,0,0,0,0,1,1,0,0,0,0.4772501389,0,0
454.8108152,0.00233805162,1,0,0,0,0,1,1,0,0,0,9.850116923,0.1280190958,0
433.0044654,0.002157058512,1,0,1,0,0,0,0,0,0,0,193.747258,1.590262594,0
403.8642289,0.02036144454,1,0,0,0,0,1,1,0,0,0,19.4659858,0.530190067,0
30.79713842,0.06706726314,1,0,0,0,0,1,0,0,0,0,1.450586668,0.8066623641,0
18.6406844,0.04569730942,1,0,0,0,0,1,0,0,0,0,2.109553614,1.150256091,0
2.649580091,0.01670275969,1,0,0,0,0,1,0,0,0,0,1,0.9166947458,0
389.8561464,0.005974780263,1,0,0,0,0,1,0,0,0,0,3.601888148,1.285942192,0
141.766874,0.05332209125,0,0,0,0,0,1,1,0,0,0,0,0.7998040046,0
444.6965085,0.003339438108,1,0,1,0,0,0,0,0,0,0,228.7690976,1.597834569,0
454.8108152,0.01636636134,1,0,0,0,0,1,1,0,0,0,1.35413187,1.455062375,0
439.3008169,0.007289166143,1,0,0,0,0,1,0,0,0,0,48.31531398,0.5923677182,0
398.2937767,0.03945306847,1,0,0,0,0,1,1,0,0,0,12.55040684,1.036346599,0
378.0379522,0.00648228757,1,0,0,0,0,1,0,0,0,0,44.00131117,1.10645612,0
317.9937638,0.0009326909975,1,0,0,0,0,1,0,0,0,0,84.14570696,0.686348585,0
296.0458835,0.1628136629,1,0,0,0,0,1,0,0,0,0,9.178799247,1.346371884,0
402.8734549,2.08E-07,1,0,0,0,1,0,0,0,1,0,59.9627199,0.5191911982,0
195.3603709,0.007623201926,1,0,0,0,0,1,1,0,0,0,0.4772501389,0,0
254.9559262,0.009708968681,1,0,0,0,0,1,1,0,0,0,1.968501969,2.514457612,0
451.1089269,7.48E-07,1,0,0,0,1,0,0,0,1,0,11.29974383,0.7595743051,0
454.8108152,0.006312739375,1,0,0,0,0,1,1,0,0,0,3.20600702,0,0
433.4020999,0.003616060187,1,0,0,0,0,1,0,0,0,0,258.071308,0.5574720148,0
446.9770232,0.008541574576,1,0,1,0,0,0,0,0,0,0,32.67928851,0.3302150972,0
454.8108152,0.03034095822,0,0,1,0,0,0,1,0,0,0,0.8440805613,0.4961271081,0
184.9920118,0.04133118734,1,0,0,0,0,1,0,0,0,0,3.022886073,1.444315143,0
56.43316767,0.07942714101,1,0,1,0,0,0,0,0,0,0,24.78574859,0.9342342579,0
424.9346916,0.001428661094,1,0,0,0,0,0,0,0,0,0,69.17610377,0.3271022543,0
315.7569654,0.6654797071,0,1,0,0,0,0,0,1,0,0,7.626591889,0.3595828097,1
328.9932402,1.76E-06,1,0,0,0,1,0,0,0,1,0,1.785164751,0.6775304049,0
59.48323608,0.03172417174,0,0,0,1,0,0,0,0,0,0,0,1.394690579,0
300.9109111,0.005597848417,1,0,1,0,0,0,0,0,0,0,72.00486095,1.368920985,0
439.3008169,0.005937584425,1,0,0,0,0,1,0,0,0,0,158.0548428,1.791021003,0
27.89671133,0.01401653822,1,0,0,0,0,1,0,0,0,0,14.571662,0.6343239424,0
439.3008169,1.35E-07,0,0,0,0,1,0,0,0,1,0,36.97231912,0,0
195.3603709,0.01769768054,1,0,0,0,0,1,1,0,0,0,0.4772501389,0,0
454.8108152,0.002521336135,1,0,0,0,0,1,1,0,0,0,9.850116923,0.1280190958,0
433.0044654,0.002319455926,1,0,1,0,0,0,0,0,0,0,193.747258,1.590262594,0
403.8642289,0.02194849238,1,0,0,0,0,1,1,0,0,0,19.4659858,0.530190067,0
30.79713842,0.1368877047,1,0,0,0,0,1,0,0,0,0,1.450586668,0.8066623641,0
18.6406844,0.07982650994,1,0,0,0,0,1,0,0,0,0,2.109553614,1.150256091,0
2.649580091,0.02402068604,1,0,0,0,0,1,0,0,0,0,1,0.9166947458,0
389.8561464,0.006349567042,1,0,0,0,0,1,0,0,0,0,3.601888148,1.285942192,0
141.766874,0.05474629132,0,0,0,0,0,1,1,0,0,0,0,0.7998040046,0
444.6965085,0.003596677851,1,0,1,0,0,0,0,0,0,0,228.7690976,1.597834569,0
454.8108152,0.01764935294,1,0,0,0,0,1,1,0,0,0,1.35413187,1.455062375,0
439.3008169,0.007850656779,1,0,0,0,0,1,0,0,0,0,48.31531398,0.5923677182,0
398.2937767,0.04268886352,1,0,0,0,0,1,1,0,0,0,12.55040684,1.036346599,0
378.0379522,0.007064496189,1,0,0,0,0,1,0,0,0,0,44.00131117,1.10645612,0
317.9937638,0.0009799962978,1,0,0,0,0,1,0,0,0,0,84.14570696,0.686348585,0
296.0458835,0.1711061048,1,0,0,0,0,1,0,0,0,0,9.178799247,1.346371884,0
402.8734549,2.22E-07,1,0,0,0,1,0,0,0,1,0,59.9627199,0.5191911982,0
195.3603709,0.008848840271,1,0,0,0,0,1,1,0,0,0,0.4772501389,0,0
254.9559262,0.01016595682,1,0,0,0,0,1,1,0,0,0,1.968501969,2.514457612,0
56.43316767,0.08622722549,1,0,1,0,0,0,0,0,0,0,24.78574859,0.9342342579,0
424.9346916,0.001529877201,1,0,0,0,0,0,0,0,0,0,69.17610377,0.3271022543,0
315.7569654,0.6992322762,0,1,0,0,0,0,0,1,0,0,7.626591889,0.3595828097,1
328.9932402,1.86E-06,1,0,0,0,1,0,0,0,1,0,1.785164751,0.6775304049,0
59.48323608,0.03275825061,0,0,0,1,0,0,0,0,0,0,0,1.394690579,0
300.9109111,0.005864741982,1,0,1,0,0,0,0,0,0,0,72.00486095,1.368920985,0
439.3008169,0.006394961578,1,0,0,0,0,1,0,0,0,0,158.0548428,1.791021003,0
27.89671133,0.01434788002,1,0,0,0,0,1,0,0,0,0,14.571662,0.6343239424,0
244.7266179,0.05234225575,1,0,1,0,0,0,1,0,0,0,6.457689555,0.3893669444,0
405.936854,0.3973969958,0,1,0,0,0,0,0,1,0,0,4.132195265,0.3435778461,1
12.40522309,1.12E-06,0,0,0,0,1,0,0,0,0,0,0,0,0
226.2807899,0.05879635181,0,0,0,1,0,0,0,0,0,0,207.8893937,0.2880370087,0
238.6682743,0.003345515699,1,0,1,0,0,0,1,0,0,0,66.67308302,0.8645709459,0
100.3315801,0.002218006197,1,0,0,0,0,0,0,0,0,0,45.74203027,0.6170402438,0
195.7236872,0.03649635529,0,0,1,0,0,0,0,0,0,0,0,0.01464422328,0
123.0023454,0.008214545143,1,0,1,0,0,0,0,0,0,0,44.46571713,0.7306692487,0
134.6485582,0.024074772,1,0,1,0,0,0,0,0,0,0,50.14312848,1.673886788,0
78.29596703,0.03185004559,1,0,0,0,0,1,0,0,0,0,65.82552696,0.7198614831,0
371.9572095,0.1384765685,1,0,0,0,0,1,0,0,0,0,47.93567118,1.05929131,0
397.1046619,6.76E-06,1,0,0,0,1,0,0,0,0,0,22.82375538,1.108252952,0
20.21276767,0.00129456332,0,0,0,0,0,0,0,0,0,0,0,0,0
377.7389174,0.2214961112,1,0,1,0,0,0,0,0,0,0,316.0767312,1.553168164,0
406.8066544,0.1730268265,1,0,0,0,0,1,0,1,0,0,14.1592978,1.097372116,0
66.65855631,1,0,1,0,0,0,0,0,1,0,0,0,0.05652081464,1
454.8108152,0.05541922252,1,0,1,0,0,0,0,1,0,0,10.47493646,0.8130668069,0
401.5514248,0.001233218884,1,0,1,0,0,0,0,0,0,0,140.0071427,1.402080433,0
135.7284619,0.002083239122,1,0,1,0,0,0,0,0,0,0,193.747258,0.1054929669,0
242.0446141,0.0004125129818,0,0,0,0,0,0,0,0,0,0,128.6934342,0,0
48.43875903,0.02677033945,0,1,0,0,0,0,0,1,0,0,3.502380143,0.7343262128,1
449.2386126,2.20E-06,1,0,0,0,1,0,0,0,1,0,1.61881233,0.2836957412,0
228.5580791,0.04732293379,0,0,0,1,0,0,0,0,0,0,182.5057077,0.9715086534,0
214.5406534,0.00377952205,0,0,0,1,0,0,0,0,0,0,0,0.5165970203,0
454.8108152,0.2158985663,1,0,1,0,0,0,0,0,0,0,2.471977333,0.005792304108,1
428.0218995,0.007389582638,1,0,0,0,0,1,0,0,0,0,53.06308424,0.7196130507,0
454.8108152,0.441875642,0,1,0,0,0,0,0,0,0,0,5.74818812,0.2042668003,1
293.9571387,0.0004997870584,1,0,1,0,0,0,0,0,0,0,176.3207305,0.7238045783,0
287.3035004,0.05680426859,1,0,1,0,0,0,0,0,0,0,11.09437053,0.8147530074,0
313.3139324,0.09498494703,1,0,1,0,0,0,0,0,0,0,70.22725017,1.084712387,0
110.4013751,0.09104579139,1,0,1,0,0,0,0,0,0,0,18.79745846,0.7635196727,0
4.969342286,0.006846583265,1,0,1,0,0,0,0,0,0,0,1.414213562,0.8858587198,0
10.87871131,0.015497193,0,1,0,0,0,0,1,0,0,0,3.5,0.7387024997,0
304.8761118,0.00507336155,1,0,1,0,0,0,0,0,0,0,67.72363627,1.039863682,0
435.7763436,0.04723248858,0,1,0,0,0,0,1,0,0,0,5.599011926,0.6329228302,0
350.0964392,0.00500120529,1,0,1,0,0,0,0,0,0,0,44.57203907,0.5507570547,0
316.8769179,0.02205156208,1,0,1,0,0,0,0,0,1,0,60.55693897,1.345544087,0
346.0903534,0.001643697153,1,0,0,0,0,1,0,0,0,0,61.2111101,1.376483187,0
417.7142182,0.01428803465,1,0,0,0,0,1,0,0,0,0,25.43442549,1.637203389,0
405.0646341,0.004028744485,1,0,1,0,0,0,0,0,0,0,62.51133231,0.380947664,0
249.7655421,0.001054901397,1,0,1,0,0,0,0,0,0,0,47.37615434,0.2671659465,0
3.048860118,0.001660811537,0,0,1,0,0,0,0,0,0,0,0,0,0
57.6131063,0.007677133667,1,0,0,0,0,1,0,0,0,0,9.899494937,0.7233638741,0
327.6693279,0.004311164687,1,0,1,0,0,0,0,0,0,0,37.87834778,1.009893965,0
122.1845401,0.05204026859,1,0,0,0,0,1,0,0,0,0,10.21028893,0.7877954663,0
287.3035004,0.2371882793,1,0,1,0,0,0,0,0,0,0,11.09437053,0.8147530074,0
313.3139324,0.3790537934,1,0,1,0,0,0,0,0,0,0,70.22725017,1.084712387,0
110.4013751,0.3842931006,1,0,1,0,0,0,0,0,0,0,18.79745846,0.7635196727,0
4.969342286,0.02915303751,1,0,1,0,0,0,0,0,0,0,1.414213562,0.8858587198,0
10.87871131,0.08451243864,0,1,0,0,0,0,1,0,0,0,3.5,0.7387024997,0
304.8761118,0.02066778661,1,0,1,0,0,0,0,0,0,0,67.72363627,1.039863682,0
435.7763436,0.1913297114,0,1,0,0,0,0,1,0,0,0,5.599011926,0.6329228302,1
350.0964392,0.02005129522,1,0,1,0,0,0,0,0,0,0,44.57203907,0.5507570547,0
316.8769179,0.09872349208,1,0,1,0,0,0,0,0,1,0,60.55693897,1.345544087,0
346.0903534,0.006702404059,1,0,0,0,0,1,0,0,0,0,61.2111101,1.376483187,0
417.7142182,0.05994033298,1,0,0,0,0,1,0,0,0,0,25.43442549,1.637203389,0
405.0646341,0.01716111303,1,0,1,0,0,0,0,0,0,0,62.51133231,0.380947664,0
249.7655421,0.004593894762,1,0,1,0,0,0,0,0,0,0,47.37615434,0.2671659465,0
3.048860118,0.01526355064,0,0,1,0,0,0,0,0,0,0,0,0,0
57.6131063,0.03328473414,1,0,0,0,0,1,0,0,0,0,9.899494937,0.7233638741,0
327.6693279,0.01787911524,1,0,1,0,0,0,0,0,0,0,37.87834778,1.009893965,0
122.1845401,0.2130187268,1,0,0,0,0,1,0,0,0,0,10.21028893,0.7877954663,0
191.3958411,0.02074969812,0,0,1,0,0,0,0,0,0,0,0,0,0
332.3151761,0.0206982253,1,0,1,0,0,0,0,0,0,0,31.12120124,1.62682026,0
409.4016059,0.7304779712,0,1,0,0,0,0,0,1,0,0,4.494515925,0.6065798228,1
397.1046619,0.09140655551,0,0,1,0,0,0,0,0,0,0,13.04753215,0,0
398.8907818,0.01718516242,0,0,0,1,0,0,0,0,0,0,193.0401513,0.8647636409,0
225.7200066,0.02410673952,0,0,0,1,0,0,0,0,0,0,0,0.7334219937,0
347.8263017,0.01429082328,1,0,0,0,0,1,0,0,0,0,44.52607583,2.067720263,0
0,0.01270474442,0,1,0,0,0,0,0,0,0,1,0,0,0
168.896685,0.2009235977,1,0,0,0,0,1,0,0,0,0,29.07326169,0.7391270798,0
67.56465132,0.7912164441,0,1,0,0,0,0,0,1,0,0,0,0.2725600479,1
71.17647288,0.005633283127,1,0,0,0,0,1,0,0,0,0,17.57839583,0.7071067812,0
6.440335749,0.005666375928,0,0,1,0,0,0,0,0,0,0,0,0,0
64.84258652,0.2340343442,1,0,0,0,0,1,0,1,0,0,9.093954036,1.179167662,0
54.76408173,0.1641368022,1,0,0,0,0,1,0,0,0,0,4.618802154,1.107992588,0
51.98856995,0.5786076576,0,1,0,0,0,0,0,1,0,0,0,0.01313944014,1
51.98856995,0.2572555402,1,0,0,0,0,1,0,1,0,0,14,0.6529234848,0
126.5784221,0.02559478756,1,0,1,0,0,0,0,0,0,0,36.89579922,0.379623695,0
363.7373574,0.3292071946,1,0,0,0,0,1,0,0,0,0,4.342308191,1.998487984,0
378.8366486,0.00386548754,1,0,1,0,0,0,0,1,0,0,42.56791958,0.7788543457,0
424.5252887,0.5135411113,0,1,0,0,0,0,0,1,0,0,0.739978858,0.3594337799,1
431.4083935,0.01667740186,1,0,1,0,0,0,0,0,0,0,46.16877252,0.9200586148,0
297.9976042,0.129079884,1,0,1,0,0,0,0,0,0,0,66.58056344,1.440422134,0
29.87612362,0.2286020728,0,0,0,0,0,0,0,1,0,0,0,0.4108882937,0
451.8534235,2.48E-05,1,0,0,0,1,0,0,0,1,0,1.408612695,1.08227862,0
219.337908,0.03275754165,0,0,0,1,0,0,0,0,0,0,0,0.3090183877,0
216.0283729,0.007073607964,0,0,0,1,0,0,0,0,0,0,0,0.08754655386,0
8.212559327,0.3340474403,1,0,0,0,0,1,0,1,0,0,6.055300708,1.753984993,0
19.32750887,0.01273683764,1,0,1,0,0,0,0,1,0,0,1.527525232,0.4883083622,0
138.5861868,0.1185884441,1,0,0,0,0,1,0,0,0,0,43.55954343,1.636781307,0
132.1678587,0.2615898374,0,1,0,0,0,0,0,1,0,0,9.8418818,0.3448705726,0
0,0.1059474238,0,0,0,1,0,0,0,0,0,1,0,0,0
230.4594847,0.2983351496,0,1,0,0,0,0,0,1,0,0,0,0.203143463,1
337.5754596,7.32E-06,1,0,0,0,1,0,0,0,1,0,0.6504436356,0.4438115299,0
326.2719489,0.01792008014,1,0,1,0,0,0,0,0,0,0,20.49254607,1.480986001,0
320.7723433,0.0002797820081,1,0,0,0,0,0,0,0,0,0,32.36694375,0.6033962359,0
102.3945972,0.03023679319,1,0,0,0,0,1,0,0,0,0,29.23895803,1.312001039,0
334.379456,0.07147678902,1,0,0,0,0,1,0,0,1,0,51.03296617,1.264880145,0
124.7104209,0.2017106754,0,1,0,0,0,0,0,1,0,0,10.23568419,0.01736651274,0
46.0943019,0.286492148,0,1,0,0,0,0,0,1,0,0,5.291502622,0.02435525504,1
292.6920297,0.3963702195,0,1,0,0,0,0,0,1,0,0,7.016887841,0.0218591043,1
337.5754596,2.57E-05,1,0,0,0,1,0,0,0,1,0,0.6504436356,0.1736429338,0
353.1620122,0.0205257336,1,0,0,0,0,1,0,0,0,0,90.270704,1.16046269,0
46.99935056,0.03554573365,0,1,0,0,0,0,0,1,0,0,0,0,0
353.6704619,0.0002852176446,1,0,0,0,1,0,0,0,1,0,0.6399404734,0.7059547214,0
211.066598,0.07489183281,1,0,0,0,0,1,0,1,0,0,7.09929574,0.04829452884,0
134.2720568,0.06176211977,1,0,0,0,0,1,0,0,0,0,47.98508291,1.609696102,0
211.8140507,0.01008881824,1,0,0,0,0,1,0,0,0,0,5.14402329,0.3845737196,0
30.59056611,0.02610958805,0,1,0,0,0,0,0,1,0,0,1,0.4859489812,0
340.7449406,0.04838345729,0,1,0,0,0,0,0,0,0,0,6.164076032,0.5109375145,0
176.7441883,0.02868762235,0,0,0,0,0,0,0,1,0,0,8.388025653,0.6282672532,0
343.3660732,0.3622764623,0,1,0,0,0,0,0,1,0,0,0.3535533906,0.02125680746,1
220.9194299,0.01387856746,1,0,1,0,0,0,0,0,0,0,31.95764242,1.129325386,0
0,0.06788172898,0,0,0,1,0,0,0,0,0,1,0,0,0
281.2791138,0.003778299304,1,0,0,0,0,0,0,0,0,0,52.21988765,0.4648111259,0
302.9054349,0.2856033701,0,1,0,0,0,0,0,1,0,0,3.194823399,0.6057267594,1
343.3660732,0.004384364403,1,0,1,0,0,0,1,0,0,0,30.33744047,0.9155106832,0
195.3016283,0.002383099897,1,0,1,0,0,0,0,0,0,0,144.338722,1.284113146,0
333.8453822,0.1228469936,1,0,0,0,0,1,0,0,0,0,6.873796227,1.591876775,0
0,0.002272981138,1,0,1,0,0,0,0,0,0,0,0,0,0
107.8749952,0.006094694403,1,0,1,0,0,0,0,0,0,0,57.32073505,0.5273338707,0
392.1413583,5.55E-07,1,0,0,0,1,0,0,0,0,0,47.73773046,0.4885042105,0
405.0646341,0.003601131368,1,0,1,0,0,0,0,0,0,0,0.9762986208,0.8566065209,0
405.0646341,0.0265159035,1,0,0,0,0,1,0,0,0,0,32.6008867,1.492788459,0
428.5938421,2.21E-06,1,0,0,0,1,0,0,0,1,0,27.41445569,0.632455532,0
433.7991824,0.1281825467,1,0,0,0,0,1,1,0,0,0,23.99827947,1.642538099,0
104.7214621,0.01424535344,1,0,1,0,0,0,0,0,0,0,58.68986284,1.092393397,0
316.9476289,0.0596405501,1,0,1,0,0,0,0,0,0,0,39.12580442,1.995697348,0
0,0.07388927848,0,0,1,0,0,0,0,0,0,0,0,0,0
132.8726247,0.1133519105,0,0,1,0,0,0,1,0,0,0,3.199002694,0.03303060313,0
0,0.2133403763,0,1,0,0,0,0,0,0,0,1,0,0,0
210.3047218,0.2729731409,0,1,0,0,0,0,0,1,0,0,3.310589071,0.3751028897,1
29.27482851,0.004930505483,1,0,0,0,0,1,0,0,0,0,14.09491634,1.197563189,0
9.711358636,0.2412785135,0,0,0,1,0,0,0,0,0,0,0,0.3511707083,0
374.8790077,0.02429062516,1,0,0,0,0,1,0,0,1,0,8.874696272,1.479539322,0
64.84258652,0.5236969133,0,1,0,0,0,0,0,1,0,0,0,0.0502375824,1
0,0.08108283896,0,0,1,0,0,0,0,0,0,1,0,0,0
20.70080167,0.1754176314,0,1,0,0,0,0,0,1,0,0,0,0.2489995149,1
370.05921,8.56E-05,1,0,0,0,1,0,0,0,1,0,0.6242642728,0.8038471173,0
240.607975,0.1995633464,0,1,0,0,0,0,0,1,0,0,1.388831795,0.07545043844,1
297.8455929,0.2625964678,1,0,0,0,0,1,0,1,0,0,87.36360798,0.4410033559,0
264.6993637,0.05022680605,1,0,1,0,0,0,1,0,0,0,45.96502293,1.607790777,0
214.8493888,0.02050362213,0,0,1,0,0,0,0,1,0,0,4.695742753,0.2967160231,0
0,0.0531588223,0,0,0,1,0,0,0,0,0,1,0,0,0
370.05921,0.004548782748,1,0,0,0,1,0,0,0,1,0,0.6242642728,0.3982434424,0
164.4152074,0.2560079986,1,0,0,0,0,1,0,0,0,0,25.5003268,0.6003041011,0
320.0065958,0.3910849395,1,0,1,0,0,0,0,0,0,0,34.16893823,0.6805273675,0
344.9300378,5.81E-06,1,0,0,0,1,0,0,0,1,0,51.4059474,0.6527139519,0
59.36431267,0.9876391814,0,1,0,0,0,0,0,1,0,0,0,0.2169573973,1
50.03054825,0.899939258,1,0,1,0,0,0,0,0,0,0,15.55634919,1.297873603,0
98.4904616,0.07526839972,1,0,0,0,0,1,0,0,0,0,100.4091629,1.370137831,0
366.6452994,0.06939442082,1,0,1,0,0,0,0,1,0,0,18.66807639,1.017912396,0
24.69842236,0.1735817368,0,0,0,0,0,1,0,0,0,0,1,1.049968588,0
135.0022531,0.189308125,0,1,0,0,0,0,0,0,0,0,101.2784939,0.9344516357,0
437.3482164,0.03152200867,1,0,0,0,0,1,0,0,0,0,169.4648439,0.5493480361,0
107.9134404,0.4913563279,0,1,0,0,0,0,0,1,0,0,1.527525232,0.9164737381,1
248.7114279,0.04825343153,0,1,0,0,0,0,0,0,0,0,91.15188789,0.8978434797,0
0,0.262295082,0,0,0,0,0,0,0,0,0,1,0,0,0
0,8.64E-06,0,0,1,0,0,0,0,0,0,1,0,0,0
190.4510529,0.05095526128,0,0,0,1,0,0,0,0,0,0,0,0.0432582972,0
0,0.1727100802,0,0,1,0,0,0,0,0,0,1,0,0,0
324.0537921,0.09033389449,1,0,0,0,0,0,0,0,0,0,64.55562386,1.965811958,0
187.9915407,0.01546642048,0,0,1,0,0,0,0,0,0,0,0,0.01096289583,0
29.01857887,0.07170708741,0,0,0,0,0,1,0,0,0,0,0,0,0
330.9401653,0.5783531227,1,0,1,0,0,0,0,0,0,0,39.55682807,1.264824734,0
1.533063144,0.2474413004,0,0,1,0,0,0,0,0,0,0,0,0.7294726891,0
251.2934234,0.1707851378,0,0,1,0,0,0,0,0,0,0,30.93191448,1.437838251,0
371.5121847,0.2161890311,0,1,0,0,0,0,0,1,0,0,0.5270462767,0,1
0,0.3533016051,0,0,0,0,0,0,0,0,0,1,0,0,0
116.3720017,0.1515113869,1,0,0,0,0,1,0,0,1,0,100.7769815,0.6318624765,0
176.0864514,0.001721743843,0,0,0,0,0,0,0,0,0,0,0,1.163718071,0
199.2101366,0.1377103868,1,0,1,0,0,0,0,0,0,0,60.51903479,1.580441123,0
143.7254368,0.5694776182,1,0,0,0,0,1,0,0,0,0,113.742399,0.2649064714,0
347.9716513,0.1347968993,0,0,0,0,0,0,0,0,0,0,216.1903097,0.9405424247,0
121.7213932,0.06439810534,1,0,0,0,0,0,1,0,0,0,22.67429844,0.7101898852,0
58.60294119,0.0527577636,1,0,1,0,0,0,0,1,0,0,9.832485839,1.022513125,0
124.262878,0.5302696709,0,0,1,0,0,0,0,0,0,0,21,0,0
408.1068333,0.03764667061,0,0,0,0,0,0,0,0,0,0,56.56854249,0.3691393986,0
22.22695278,0.003005703322,0,0,1,0,0,0,0,0,0,0,0,0.2357022604,0
0,0.3988616285,0,0,1,0,0,0,0,0,0,1,0,0,0
254.3102777,0.2025981051,0,0,1,0,0,0,0,0,1,0,1.595131482,0,0
263.2682619,0.3611327503,0,1,0,0,0,0,0,1,0,0,2.991533948,0.1750307376,1
177.5581242,4.00E-05,1,0,0,0,0,0,0,0,0,0,139.3000359,0.2531048224,0
38.7824696,0.09586666049,0,0,0,1,0,0,0,0,0,0,0,0.7164283395,0
254.9559262,0.04914968619,0,0,1,0,0,0,0,0,1,0,1.509230856,0.0007503517195,0
0,0.008305030663,0,0,0,1,0,0,0,0,0,1,0,0,0
159.9238443,0.08192563207,1,0,0,0,0,1,0,1,0,0,25.77374079,1.287696884,0
263.2682619,0.001347484642,1,0,0,0,0,0,0,0,0,0,87.21763965,0.6639961715,0
0,0.01471593153,0,0,1,0,0,0,0,0,0,1,0,0,0
263.2682619,0.3077172142,0,1,0,0,0,0,1,0,0,0,2.793431249,0.3233459288,1
7.406539099,0.02193713052,1,0,1,0,0,0,0,0,0,0,4.242640687,0.9953060161,0
233.1688441,0.004705766161,1,0,0,0,0,1,0,0,0,0,48.56181628,0.5912809727,0
150.0323093,0.003578869645,1,0,0,0,0,0,0,0,0,0,39.06831623,1.079578057,0
0,0.0554942483,0,0,0,1,0,0,0,0,0,1,0,0,0
273.9142268,0.2369372849,1,0,0,0,0,1,0,0,0,0,12.19830731,1.888781137,0
284.9157816,0.00540067109,0,0,0,0,0,0,0,0,0,0,95.57370629,1.15830447,0
293.2844072,0.5553834584,0,1,0,0,0,0,0,1,0,0,4.84099746,2.030647386,1
274.2859118,0.01171263393,1,0,1,0,0,0,0,0,0,0,30.84743267,0.9187280633,0
122.3238813,0.005906801101,1,0,0,0,0,0,0,0,0,0,106.0660172,0.2612103031,0
63.5609162,0.002673198416,1,0,0,0,0,0,0,0,0,0,10.60660172,0.8927027963,0
1.995838152,0.006766544678,0,0,1,0,0,0,0,0,0,1,0,0,0
130.5693047,0.000671821748,1,0,0,0,0,0,0,0,0,0,59.9099324,0.6350182856,0
286.1212852,0.005753134155,0,0,1,0,0,0,0,0,0,0,41.21825378,1.030449327,0
278.2253212,0.0004638458557,1,0,0,0,0,0,0,0,0,0,149.1995308,0.5705380459,0
454.8108152,1.75E-05,1,0,0,0,1,0,0,0,1,0,2.126438132,0.3514474199,0
286.3962276,0.3546790943,1,0,0,0,0,1,0,1,0,0,54.4340023,1.59565268,0
454.8108152,0.002323854582,1,0,0,0,0,1,0,1,0,0,1.58069997,0,0
55.68668537,0.1569528388,0,1,0,0,0,0,0,1,0,0,0,1.57E-05,1
28.83777919,0.3782216623,0,1,0,0,0,0,0,0,0,0,0,0.01234694473,0
61.19547877,0.4541463173,0,1,0,0,0,0,0,1,0,0,6.949820142,0.4259600867,0
65.75120196,0.0578121196,1,0,0,0,0,1,0,0,0,0,3.535533906,0,0
